,country,year,life_expectancy
36460,Djibouti,1820,29.9
36461,Dominica,1820,0.0
36462,Dominican Republic,1820,29.9
36463,East Germany,1820,0.0
36464,Ecuador,1820,32.9
36465,Egypt,1820,33.0
36466,El Salvador,1820,28.7
36467,Equatorial Guinea,1820,29.8
36468,Eritrea,1820,30.2
36469,Eritrea and Ethiopia,1820,0.0
36470,Estonia,1820,43.39
36471,Ethiopia,1820,29.7
36472,Faeroe Islands,1820,0.0
36473,Falkland Is (Malvinas),1820,0.0
36474,Fiji,1820,26.1
36475,Finland,1820,37.29
36476,France,1820,39.21
36477,French Guiana,1820,30.5
36478,French Polynesia,1820,25.6
36479,Gabon,1820,30.6
36480,Gambia,1820,28.8
36481,Georgia,1820,31.87
36482,Germany,1820,38.37
36483,Ghana,1820,28.0
36484,Gibraltar,1820,0.0
36485,Greece,1820,36.6
36486,Greenland,1820,33.87
36487,Grenada,1820,31.4
36488,Guadeloupe,1820,27.66
36489,Guam,1820,27.5
36490,Guatemala,1820,25.8
36491,Guernsey,1820,0.0
36492,Guinea,1820,29.71
36493,Guinea-Bissau,1820,32.0
36494,Guyana,1820,31.12
36495,Haiti,1820,29.0
36496,Holy See,1820,0.0
36497,Honduras,1820,33.9
36498,"Hong Kong, China",1820,34.9
36499,Hungary,1820,36.0
36500,Iceland,1820,36.56
36501,India,1820,25.44
36502,Indonesia,1820,30.0
36503,Iran,1820,25.6
36504,Iraq,1820,31.2
36505,Ireland,1820,38.3
36506,Isle of Man,1820,0.0
36507,Israel,1820,32.0
36508,Italy,1820,29.69
36509,Jamaica,1820,34.2
36510,Japan,1820,36.41
36511,Jersey,1820,0.0
36512,Jordan,1820,31.7
36513,Kazakhstan,1820,26.2
36514,Kenya,1820,25.5
36515,Kiribati,1820,24.9
36516,Kosovo,1820,0.0
36517,Kuwait,1820,26.0
36518,Kyrgyz Republic,1820,23.94
36519,Lao,1820,31.9
36520,Latvia,1820,33.0
36521,Lebanon,1820,29.7
36522,Lesotho,1820,32.8
36523,Liberia,1820,31.1
36524,Libya,1820,33.1
36525,Liechtenstein,1820,0.0
36526,Lithuania,1820,28.9
36527,Luxembourg,1820,36.9
36528,"Macao, China",1820,34.7
36529,"Macedonia, FYR",1820,36.1
36530,Madagascar,1820,30.5
36531,Malawi,1820,30.3
36532,Malaysia,1820,30.6
36533,Maldives,1820,32.65
36534,Mali,1820,26.41
36535,Malta,1820,28.7
36536,Marshall Islands,1820,0.0
36537,Martinique,1820,30.15
36538,Mauritania,1820,32.0
36539,Mauritius,1820,28.7
36540,Mayotte,1820,32.5
36541,Mexico,1820,26.9
36542,"Micronesia, Fed. Sts.",1820,26.7
36543,Moldova,1820,33.15
36544,Monaco,1820,0.0
36545,Mongolia,1820,31.8
36546,Montenegro,1820,35.4
36547,Montserrat,1820,0.0
36548,Morocco,1820,33.1
36549,Mozambique,1820,30.28
36550,Myanmar,1820,30.8
36551,Namibia,1820,32.4
36552,Nauru,1820,0.0
36553,Nepal,1820,32.8
36554,Netherlands,1820,39.86
36555,Netherlands Antilles,1820,34.41
36556,New Caledonia,1820,26.0
36557,New Zealand,1820,34.05
36558,Ngorno-Karabakh,1820,0.0
36559,Nicaragua,1820,25.4
36560,Niger,1820,30.8
36561,Nigeria,1820,30.4
36562,Niue,1820,0.0
36563,Norfolk Island,1820,0.0
36564,North Korea,1820,26.0
36565,North Yemen (former),1820,0.0
36566,Northern Cyprus,1820,0.0
36567,Northern Mariana Islands,1820,0.0
36568,Norway,1820,46.96
36569,Oman,1820,32.3
36570,Pakistan,1820,25.8
36571,Palau,1820,0.0
36572,Panama,1820,32.9
36573,Papua New Guinea,1820,31.5
36574,Paraguay,1820,35.5
36575,Peru,1820,35.7
36576,Philippines,1820,30.9
36577,Pitcairn,1820,0.0
36578,Poland,1820,35.9
36579,Portugal,1820,35.6
36580,Puerto Rico,1820,30.43
36581,Qatar,1820,30.8
36582,Reunion,1820,33.0
36583,Romania,1820,35.7
36584,Russia,1820,29.57
36585,Rwanda,1820,31.8
36586,Samoa,1820,25.4
36587,San Marino,1820,0.0
36588,Sao Tome and Principe,1820,31.0
36589,Saudi Arabia,1820,32.1
36590,Senegal,1820,25.2
36591,Serbia,1820,35.5
36592,Serbia and Montenegro,1820,0.0
36593,Serbia excluding Kosovo,1820,0.0
36594,Seychelles,1820,37.0
36595,Sierra Leone,1820,25.1
36596,Singapore,1820,30.08
36597,Slovak Republic,1820,36.4
36598,Slovenia,1820,36.6
36599,Solomon Islands,1820,25.1
36600,Somalia,1820,29.4
36601,Somaliland,1820,0.0
36602,South Africa,1820,33.5
36603,South Korea,1820,25.8
36604,South Ossetia,1820,0.0
36605,South Sudan,1820,26.67
36606,South Yemen (former),1820,0.0
36607,Spain,1820,29.5
36608,Sri Lanka,1820,32.6
36609,St. Barthélemy,1820,0.0
36610,St. Helena,1820,0.0
36611,St. Kitts and Nevis,1820,0.0
36612,St. Lucia,1820,28.01
36613,St. Martin,1820,0.0
36614,St. Vincent and the Grenadines,1820,25.99
36615,St.-Pierre-et-Miquelon,1820,0.0
36616,Sudan,1820,31.4
36617,Suriname,1820,32.9
36618,Svalbard,1820,0.0
36619,Swaziland,1820,32.3
36620,Sweden,1820,40.23
36621,Switzerland,1820,38.0
36622,Syria,1820,31.1
36623,Taiwan,1820,28.3
36624,Tajikistan,1820,24.24
36625,Tanzania,1820,32.2
36626,Thailand,1820,30.4
36627,Timor-Leste,1820,28.95
36628,Togo,1820,31.3
36629,Tokelau,1820,0.0
36630,Tonga,1820,28.2
36631,Transnistria,1820,0.0
36632,Trinidad and Tobago,1820,32.9
36633,Tunisia,1820,6.5
36634,Turkey,1820,35.0
36635,Turkmenistan,1820,24.0
36636,Turks and Caicos Islands,1820,0.0
36637,Tuvalu,1820,0.0
36638,USSR,1820,0.0
36639,Uganda,1820,25.3
36640,Ukraine,1820,36.6
36641,United Arab Emirates,1820,30.7
36642,United Kingdom,1820,41.31
36643,"United Korea (former)
",1820,0.0
36644,United States,1820,39.41
36645,Uruguay,1820,32.9
36646,Uzbekistan,1820,26.93
36647,Vanuatu,1820,24.3
36648,Venezuela,1820,32.2
36649,Vietnam,1820,32.0
36650,Virgin Islands (U.S.),1820,33.4
36651,Wallis et Futuna,1820,0.0
36652,West Bank and Gaza,1820,32.1
36653,West Germany,1820,0.0
36654,Western Sahara,1820,34.75
36655,Yemen,1820,23.39
36656,Yugoslavia,1820,0.0
36657,Zambia,1820,32.6
36658,Zimbabwe,1820,33.7
36659,Åland,1820,0.0
38220,Abkhazia,1821,0.0
38221,Afghanistan,1821,28.0
38222,Akrotiri and Dhekelia,1821,0.0
38223,Albania,1821,35.4
38224,Algeria,1821,28.82
38225,American Samoa,1821,0.0
38226,Andorra,1821,0.0
38227,Angola,1821,26.98
38228,Anguilla,1821,0.0
38229,Antigua and Barbuda,1821,33.54
38230,Argentina,1821,33.2
38231,Armenia,1821,34.0
38232,Aruba,1821,34.42
38233,Australia,1821,34.05
38234,Austria,1821,34.4
38235,Azerbaijan,1821,29.17
38236,Bahamas,1821,35.18
38237,Bahrain,1821,30.3
38238,Bangladesh,1821,25.5
38239,Barbados,1821,32.12
38240,Belarus,1821,36.2
38241,Belgium,1821,40.17
38242,Belize,1821,26.5
38243,Benin,1821,31.0
38244,Bermuda,1821,0.0
38245,Bhutan,1821,28.8
38246,Bolivia,1821,33.0
38247,Bosnia and Herzegovina,1821,35.1
38248,Botswana,1821,33.6
38249,Brazil,1821,32.0
38250,British Virgin Islands,1821,0.0
38251,Brunei,1821,29.2
38252,Bulgaria,1821,36.72
38253,Burkina Faso,1821,29.2
38254,Burundi,1821,31.5
38255,Cambodia,1821,35.0
38256,Cameroon,1821,28.75
38257,Canada,1821,39.03
38258,Cape Verde,1821,33.8
38259,Cayman Islands,1821,0.0
38260,Central African Republic,1821,30.0
38261,Chad,1821,30.9
38262,Channel Islands,1821,0.0
38263,Chile,1821,32.0
38264,China,1821,32.0
38265,Christmas Island,1821,0.0
38266,Cocos Island,1821,0.0
38267,Colombia,1821,32.0
38268,Comoros,1821,32.1
38269,"Congo, Dem. Rep.",1821,31.6
38270,"Congo, Rep.",1821,32.7
38271,Cook Is,1821,0.0
38272,Costa Rica,1821,30.21
38273,Cote d'Ivoire,1821,31.16
38274,Croatia,1821,36.1
38275,Cuba,1821,35.38
38276,Cyprus,1821,38.5
38277,Czech Republic,1821,34.95
38278,Czechoslovakia,1821,0.0
38279,Denmark,1821,39.0
38280,Djibouti,1821,29.9
38281,Dominica,1821,0.0
38282,Dominican Republic,1821,29.9
38283,East Germany,1821,0.0
38284,Ecuador,1821,32.9
38285,Egypt,1821,33.0
38286,El Salvador,1821,28.7
38287,Equatorial Guinea,1821,29.8
38288,Eritrea,1821,30.2
38289,Eritrea and Ethiopia,1821,0.0
38290,Estonia,1821,41.83
38291,Ethiopia,1821,29.7
38292,Faeroe Islands,1821,0.0
38293,Falkland Is (Malvinas),1821,0.0
38294,Fiji,1821,26.1
38295,Finland,1821,40.16
38296,France,1821,39.83
38297,French Guiana,1821,30.5
38298,French Polynesia,1821,25.6
38299,Gabon,1821,30.6
38300,Gambia,1821,28.8
38301,Georgia,1821,31.87
38302,Germany,1821,38.37
38303,Ghana,1821,28.0
38304,Gibraltar,1821,0.0
38305,Greece,1821,36.6
38306,Greenland,1821,33.87
38307,Grenada,1821,31.4
38308,Guadeloupe,1821,27.66
38309,Guam,1821,27.5
38310,Guatemala,1821,25.8
38311,Guernsey,1821,0.0
38312,Guinea,1821,29.72
38313,Guinea-Bissau,1821,32.0
38314,Guyana,1821,31.12
38315,Haiti,1821,29.0
38316,Holy See,1821,0.0
38317,Honduras,1821,33.9
38318,"Hong Kong, China",1821,34.9
38319,Hungary,1821,36.0
38320,Iceland,1821,31.01
38321,India,1821,25.44
38322,Indonesia,1821,30.0
38323,Iran,1821,25.6
38324,Iraq,1821,31.2
38325,Ireland,1821,38.3
38326,Isle of Man,1821,0.0
38327,Israel,1821,32.0
38328,Italy,1821,29.69
38329,Jamaica,1821,34.2
38330,Japan,1821,36.41
38331,Jersey,1821,0.0
38332,Jordan,1821,31.7
38333,Kazakhstan,1821,26.2
38334,Kenya,1821,25.5
38335,Kiribati,1821,24.9
38336,Kosovo,1821,0.0
38337,Kuwait,1821,26.0
38338,Kyrgyz Republic,1821,23.94
38339,Lao,1821,31.9
38340,Latvia,1821,33.0
38341,Lebanon,1821,29.7
38342,Lesotho,1821,32.8
38343,Liberia,1821,31.1
38344,Libya,1821,33.1
38345,Liechtenstein,1821,0.0
38346,Lithuania,1821,28.9
38347,Luxembourg,1821,36.9
38348,"Macao, China",1821,34.7
38349,"Macedonia, FYR",1821,36.1
38350,Madagascar,1821,30.5
38351,Malawi,1821,30.3
38352,Malaysia,1821,30.6
38353,Maldives,1821,32.65
38354,Mali,1821,26.41
38355,Malta,1821,28.7
38356,Marshall Islands,1821,0.0
38357,Martinique,1821,30.15
38358,Mauritania,1821,32.0
38359,Mauritius,1821,28.7
38360,Mayotte,1821,32.5
38361,Mexico,1821,26.9
38362,"Micronesia, Fed. Sts.",1821,26.7
38363,Moldova,1821,33.15
38364,Monaco,1821,0.0
38365,Mongolia,1821,31.8
38366,Montenegro,1821,35.4
38367,Montserrat,1821,0.0
38368,Morocco,1821,33.1
38369,Mozambique,1821,30.28
38370,Myanmar,1821,30.8
38371,Namibia,1821,32.4
38372,Nauru,1821,0.0
38373,Nepal,1821,32.8
38374,Netherlands,1821,39.86
38375,Netherlands Antilles,1821,34.41
38376,New Caledonia,1821,26.0
38377,New Zealand,1821,34.05
38378,Ngorno-Karabakh,1821,0.0
38379,Nicaragua,1821,25.4
38380,Niger,1821,30.8
38381,Nigeria,1821,30.4
38382,Niue,1821,0.0
38383,Norfolk Island,1821,0.0
38384,North Korea,1821,26.0
38385,North Yemen (former),1821,0.0
38386,Northern Cyprus,1821,0.0
38387,Northern Mariana Islands,1821,0.0
38388,Norway,1821,44.69
38389,Oman,1821,32.3
38390,Pakistan,1821,25.8
38391,Palau,1821,0.0
38392,Panama,1821,32.9
38393,Papua New Guinea,1821,31.5
38394,Paraguay,1821,35.5
38395,Peru,1821,35.7
38396,Philippines,1821,30.9
38397,Pitcairn,1821,0.0
38398,Poland,1821,35.9
38399,Portugal,1821,35.6
38400,Puerto Rico,1821,30.43
38401,Qatar,1821,30.8
38402,Reunion,1821,33.0
38403,Romania,1821,35.7
38404,Russia,1821,29.57
38405,Rwanda,1821,31.8
38406,Samoa,1821,25.4
38407,San Marino,1821,0.0
38408,Sao Tome and Principe,1821,31.0
38409,Saudi Arabia,1821,32.1
38410,Senegal,1821,25.2
38411,Serbia,1821,35.5
38412,Serbia and Montenegro,1821,0.0
38413,Serbia excluding Kosovo,1821,0.0
38414,Seychelles,1821,37.0
38415,Sierra Leone,1821,25.1
38416,Singapore,1821,31.06
38417,Slovak Republic,1821,36.4
38418,Slovenia,1821,36.6
38419,Solomon Islands,1821,25.1
38420,Somalia,1821,29.4
38421,Somaliland,1821,0.0
38422,South Africa,1821,33.5
38423,South Korea,1821,25.8
38424,South Ossetia,1821,0.0
38425,South Sudan,1821,26.67
38426,South Yemen (former),1821,0.0
38427,Spain,1821,29.5
38428,Sri Lanka,1821,32.6
38429,St. Barthélemy,1821,0.0
38430,St. Helena,1821,0.0
38431,St. Kitts and Nevis,1821,0.0
38432,St. Lucia,1821,28.01
38433,St. Martin,1821,0.0
38434,St. Vincent and the Grenadines,1821,25.99
38435,St.-Pierre-et-Miquelon,1821,0.0
38436,Sudan,1821,31.4
38437,Suriname,1821,32.9
38438,Svalbard,1821,0.0
38439,Swaziland,1821,32.3
38440,Sweden,1821,38.14
38441,Switzerland,1821,38.0
38442,Syria,1821,31.1
38443,Taiwan,1821,28.3
38444,Tajikistan,1821,24.24
38445,Tanzania,1821,32.2
38446,Thailand,1821,30.4
38447,Timor-Leste,1821,28.95
38448,Togo,1821,31.3
38449,Tokelau,1821,0.0
38450,Tonga,1821,28.2
38451,Transnistria,1821,0.0
38452,Trinidad and Tobago,1821,32.9
38453,Tunisia,1821,28.8
38454,Turkey,1821,35.0
38455,Turkmenistan,1821,24.0
38456,Turks and Caicos Islands,1821,0.0
38457,Tuvalu,1821,0.0
38458,USSR,1821,0.0
38459,Uganda,1821,25.3
38460,Ukraine,1821,36.6
38461,United Arab Emirates,1821,30.7
38462,United Kingdom,1821,41.78
38463,"United Korea (former)
",1821,0.0
38464,United States,1821,39.41
38465,Uruguay,1821,32.9
38466,Uzbekistan,1821,26.93
38467,Vanuatu,1821,24.3
38468,Venezuela,1821,32.2
38469,Vietnam,1821,32.0
38470,Virgin Islands (U.S.),1821,33.4
38471,Wallis et Futuna,1821,0.0
38472,West Bank and Gaza,1821,32.1
38473,West Germany,1821,0.0
38474,Western Sahara,1821,34.75
38475,Yemen,1821,23.39
38476,Yugoslavia,1821,0.0
38477,Zambia,1821,32.6
38478,Zimbabwe,1821,33.7
38479,Åland,1821,0.0
40040,Abkhazia,1822,0.0
40041,Afghanistan,1822,27.99
40042,Akrotiri and Dhekelia,1822,0.0
40043,Albania,1822,35.4
40044,Algeria,1822,28.82
40045,American Samoa,1822,0.0
40046,Andorra,1822,0.0
40047,Angola,1822,26.98
40048,Anguilla,1822,0.0
40049,Antigua and Barbuda,1822,33.54
40050,Argentina,1822,33.2
40051,Armenia,1822,34.0
40052,Aruba,1822,34.42
40053,Australia,1822,34.05
40054,Austria,1822,34.4
40055,Azerbaijan,1822,29.17
40056,Bahamas,1822,35.18
40057,Bahrain,1822,30.3
40058,Bangladesh,1822,25.5
40059,Barbados,1822,32.12
40060,Belarus,1822,36.2
40061,Belgium,1822,40.18
40062,Belize,1822,26.5
40063,Benin,1822,31.0
40064,Bermuda,1822,0.0
40065,Bhutan,1822,28.8
40066,Bolivia,1822,33.0
40067,Bosnia and Herzegovina,1822,35.1
40068,Botswana,1822,33.6
40069,Brazil,1822,32.0
40070,British Virgin Islands,1822,0.0
40071,Brunei,1822,29.2
40072,Bulgaria,1822,36.77
40073,Burkina Faso,1822,29.2
40074,Burundi,1822,31.5
40075,Cambodia,1822,35.0
40076,Cameroon,1822,28.75
40077,Canada,1822,39.03
40078,Cape Verde,1822,33.8
40079,Cayman Islands,1822,0.0
40080,Central African Republic,1822,30.0
40081,Chad,1822,30.9
40082,Channel Islands,1822,0.0
40083,Chile,1822,32.0
40084,China,1822,32.0
40085,Christmas Island,1822,0.0
40086,Cocos Island,1822,0.0
40087,Colombia,1822,32.0
40088,Comoros,1822,32.1
40089,"Congo, Dem. Rep.",1822,31.6
40090,"Congo, Rep.",1822,32.7
40091,Cook Is,1822,0.0
40092,Costa Rica,1822,30.21
40093,Cote d'Ivoire,1822,31.16
40094,Croatia,1822,36.1
40095,Cuba,1822,35.72
40096,Cyprus,1822,38.5
40097,Czech Republic,1822,34.95
40098,Czechoslovakia,1822,0.0
40099,Denmark,1822,43.36
40100,Djibouti,1822,29.9
40101,Dominica,1822,0.0
40102,Dominican Republic,1822,29.9
40103,East Germany,1822,0.0
40104,Ecuador,1822,32.9
40105,Egypt,1822,33.0
40106,El Salvador,1822,28.7
40107,Equatorial Guinea,1822,29.8
40108,Eritrea,1822,30.2
40109,Eritrea and Ethiopia,1822,0.0
40110,Estonia,1822,40.27
40111,Ethiopia,1822,29.7
40112,Faeroe Islands,1822,0.0
40113,Falkland Is (Malvinas),1822,0.0
40114,Fiji,1822,26.1
40115,Finland,1822,34.9
40116,France,1822,38.3
40117,French Guiana,1822,30.5
40118,French Polynesia,1822,25.6
40119,Gabon,1822,30.6
40120,Gambia,1822,28.8
40121,Georgia,1822,31.87
40122,Germany,1822,38.37
40123,Ghana,1822,28.0
40124,Gibraltar,1822,0.0
40125,Greece,1822,36.6
40126,Greenland,1822,33.87
40127,Grenada,1822,31.4
40128,Guadeloupe,1822,27.66
40129,Guam,1822,27.5
40130,Guatemala,1822,25.8
40131,Guernsey,1822,0.0
40132,Guinea,1822,29.73
40133,Guinea-Bissau,1822,32.0
40134,Guyana,1822,31.12
40135,Haiti,1822,29.0
40136,Holy See,1822,0.0
40137,Honduras,1822,33.9
40138,"Hong Kong, China",1822,34.9
40139,Hungary,1822,36.0
40140,Iceland,1822,48.39
40141,India,1822,25.44
40142,Indonesia,1822,30.0
40143,Iran,1822,25.6
40144,Iraq,1822,31.2
40145,Ireland,1822,38.3
40146,Isle of Man,1822,0.0
40147,Israel,1822,32.0
40148,Italy,1822,29.69
40149,Jamaica,1822,34.2
40150,Japan,1822,36.41
40151,Jersey,1822,0.0
40152,Jordan,1822,31.7
40153,Kazakhstan,1822,26.2
40154,Kenya,1822,25.5
40155,Kiribati,1822,24.9
40156,Kosovo,1822,0.0
40157,Kuwait,1822,26.0
40158,Kyrgyz Republic,1822,23.94
40159,Lao,1822,31.9
40160,Latvia,1822,33.0
40161,Lebanon,1822,29.7
40162,Lesotho,1822,32.8
40163,Liberia,1822,31.1
40164,Libya,1822,33.1
40165,Liechtenstein,1822,0.0
40166,Lithuania,1822,28.9
40167,Luxembourg,1822,36.9
40168,"Macao, China",1822,34.7
40169,"Macedonia, FYR",1822,36.1
40170,Madagascar,1822,30.5
40171,Malawi,1822,30.3
40172,Malaysia,1822,30.6
40173,Maldives,1822,32.65
40174,Mali,1822,26.41
40175,Malta,1822,28.7
40176,Marshall Islands,1822,0.0
40177,Martinique,1822,30.15
40178,Mauritania,1822,32.0
40179,Mauritius,1822,28.7
40180,Mayotte,1822,32.5
40181,Mexico,1822,26.9
40182,"Micronesia, Fed. Sts.",1822,26.7
40183,Moldova,1822,33.15
40184,Monaco,1822,0.0
40185,Mongolia,1822,31.8
40186,Montenegro,1822,35.4
40187,Montserrat,1822,0.0
40188,Morocco,1822,33.1
40189,Mozambique,1822,30.28
40190,Myanmar,1822,30.8
40191,Namibia,1822,32.4
40192,Nauru,1822,0.0
40193,Nepal,1822,32.8
40194,Netherlands,1822,39.86
40195,Netherlands Antilles,1822,34.41
40196,New Caledonia,1822,26.0
40197,New Zealand,1822,34.05
40198,Ngorno-Karabakh,1822,0.0
40199,Nicaragua,1822,25.4
40200,Niger,1822,30.8
40201,Nigeria,1822,30.4
40202,Niue,1822,0.0
40203,Norfolk Island,1822,0.0
40204,North Korea,1822,26.0
40205,North Yemen (former),1822,0.0
40206,Northern Cyprus,1822,0.0
40207,Northern Mariana Islands,1822,0.0
40208,Norway,1822,46.13
40209,Oman,1822,32.3
40210,Pakistan,1822,25.8
40211,Palau,1822,0.0
40212,Panama,1822,32.9
40213,Papua New Guinea,1822,31.5
40214,Paraguay,1822,35.5
40215,Peru,1822,35.7
40216,Philippines,1822,30.9
40217,Pitcairn,1822,0.0
40218,Poland,1822,35.9
40219,Portugal,1822,35.6
40220,Puerto Rico,1822,30.43
40221,Qatar,1822,30.8
40222,Reunion,1822,33.0
40223,Romania,1822,35.7
40224,Russia,1822,29.57
40225,Rwanda,1822,31.8
40226,Samoa,1822,25.4
40227,San Marino,1822,0.0
40228,Sao Tome and Principe,1822,31.0
40229,Saudi Arabia,1822,32.1
40230,Senegal,1822,25.2
40231,Serbia,1822,35.5
40232,Serbia and Montenegro,1822,0.0
40233,Serbia excluding Kosovo,1822,0.0
40234,Seychelles,1822,37.0
40235,Sierra Leone,1822,25.1
40236,Singapore,1822,32.04
40237,Slovak Republic,1822,36.4
40238,Slovenia,1822,36.6
40239,Solomon Islands,1822,25.1
40240,Somalia,1822,29.4
40241,Somaliland,1822,0.0
40242,South Africa,1822,33.5
40243,South Korea,1822,25.8
40244,South Ossetia,1822,0.0
40245,South Sudan,1822,26.67
40246,South Yemen (former),1822,0.0
40247,Spain,1822,29.5
40248,Sri Lanka,1822,32.6
40249,St. Barthélemy,1822,0.0
40250,St. Helena,1822,0.0
40251,St. Kitts and Nevis,1822,0.0
40252,St. Lucia,1822,28.01
40253,St. Martin,1822,0.0
40254,St. Vincent and the Grenadines,1822,25.99
40255,St.-Pierre-et-Miquelon,1822,0.0
40256,Sudan,1822,31.4
40257,Suriname,1822,32.9
40258,Svalbard,1822,0.0
40259,Swaziland,1822,32.3
40260,Sweden,1822,42.76
40261,Switzerland,1822,38.0
40262,Syria,1822,31.1
40263,Taiwan,1822,28.3
40264,Tajikistan,1822,24.24
40265,Tanzania,1822,32.2
40266,Thailand,1822,30.4
40267,Timor-Leste,1822,28.95
40268,Togo,1822,31.3
40269,Tokelau,1822,0.0
40270,Tonga,1822,28.2
40271,Transnistria,1822,0.0
40272,Trinidad and Tobago,1822,32.9
40273,Tunisia,1822,28.8
40274,Turkey,1822,35.0
40275,Turkmenistan,1822,24.0
40276,Turks and Caicos Islands,1822,0.0
40277,Tuvalu,1822,0.0
40278,USSR,1822,0.0
40279,Uganda,1822,25.3
40280,Ukraine,1822,36.6
40281,United Arab Emirates,1822,30.7
40282,United Kingdom,1822,41.35
40283,"United Korea (former)
",1822,0.0
40284,United States,1822,39.41
40285,Uruguay,1822,32.9
40286,Uzbekistan,1822,26.93
40287,Vanuatu,1822,24.3
40288,Venezuela,1822,32.2
40289,Vietnam,1822,32.0
40290,Virgin Islands (U.S.),1822,33.4
40291,Wallis et Futuna,1822,0.0
40292,West Bank and Gaza,1822,32.1
40293,West Germany,1822,0.0
40294,Western Sahara,1822,34.75
40295,Yemen,1822,23.39
40296,Yugoslavia,1822,0.0
40297,Zambia,1822,32.6
40298,Zimbabwe,1822,33.7
40299,Åland,1822,0.0
41860,Abkhazia,1823,0.0
41861,Afghanistan,1823,27.98
41862,Akrotiri and Dhekelia,1823,0.0
41863,Albania,1823,35.4
41864,Algeria,1823,28.82
41865,American Samoa,1823,0.0
41866,Andorra,1823,0.0
41867,Angola,1823,26.98
41868,Anguilla,1823,0.0
41869,Antigua and Barbuda,1823,33.54
41870,Argentina,1823,33.2
41871,Armenia,1823,34.0
41872,Aruba,1823,34.42
41873,Australia,1823,34.05
41874,Austria,1823,34.4
41875,Azerbaijan,1823,29.17
41876,Bahamas,1823,35.18
41877,Bahrain,1823,30.3
41878,Bangladesh,1823,25.5
41879,Barbados,1823,32.12
41880,Belarus,1823,36.2
41881,Belgium,1823,40.19
41882,Belize,1823,26.5
41883,Benin,1823,31.0
41884,Bermuda,1823,0.0
41885,Bhutan,1823,28.8
41886,Bolivia,1823,33.0
41887,Bosnia and Herzegovina,1823,35.1
41888,Botswana,1823,33.6
41889,Brazil,1823,32.0
41890,British Virgin Islands,1823,0.0
41891,Brunei,1823,29.2
41892,Bulgaria,1823,36.81
41893,Burkina Faso,1823,29.2
41894,Burundi,1823,31.5
41895,Cambodia,1823,35.0
41896,Cameroon,1823,28.75
41897,Canada,1823,39.03
41898,Cape Verde,1823,33.8
41899,Cayman Islands,1823,0.0
41900,Central African Republic,1823,30.0
41901,Chad,1823,30.9
41902,Channel Islands,1823,0.0
41903,Chile,1823,32.0
41904,China,1823,32.0
41905,Christmas Island,1823,0.0
41906,Cocos Island,1823,0.0
41907,Colombia,1823,32.0
41908,Comoros,1823,32.1
41909,"Congo, Dem. Rep.",1823,31.6
41910,"Congo, Rep.",1823,32.7
41911,Cook Is,1823,0.0
41912,Costa Rica,1823,30.21
