país Name,"país Code","serie Name","serie Code","1960 [YR1960]","2017 [YR2017]"
Timor-Leste,"TLS","Población, total","SP.POP.TOTL","499950","1296311"
Togo,"TGO","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","41.225","61.313"
Togo,"TGO","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","40.297","60.477"
Togo,"TGO","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","39.366","59.631"
Togo,"TGO","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","121128073.114022","4757776485.12802"
Togo,"TGO","Población, hombres","SP.POP.TOTL.MA.IN","778785","3887056"
Togo,"TGO","Población, mujeres","SP.POP.TOTL.FE.IN","801728","3910638"
Togo,"TGO","Población, total","SP.POP.TOTL","1580513","7797694"
Tonga,"TON","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","61.721","76.233"
Tonga,"TON","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","61.401","73.179"
Tonga,"TON","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","61.026","70.156"
Tonga,"TON","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","427659795.301271"
Tonga,"TON","Población, hombres","SP.POP.TOTL.MA.IN","31271","54189"
Tonga,"TON","Población, mujeres","SP.POP.TOTL.FE.IN","30330","53831"
Tonga,"TON","Población, total","SP.POP.TOTL","61601","108020"
Trinidad y Tobago,"TTO","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","64.313","74.447"
Trinidad y Tobago,"TTO","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","62.625","70.783"
Trinidad y Tobago,"TTO","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","61.081","67.356"
Trinidad y Tobago,"TTO","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","535670127.748935","22079017626.6686"
Trinidad y Tobago,"TTO","Población, hombres","SP.POP.TOTL.MA.IN","425771","674470"
Trinidad y Tobago,"TTO","Población, mujeres","SP.POP.TOTL.FE.IN","422708","694655"
Trinidad y Tobago,"TTO","Población, total","SP.POP.TOTL","848479","1369125"
Túnez,"TUN","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","43.007","77.992"
Túnez,"TUN","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","42.021","75.943"
Túnez,"TUN","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","41.06","73.919"
Túnez,"TUN","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","39952095560.8829"
Túnez,"TUN","Población, hombres","SP.POP.TOTL.MA.IN","2082187","5697119"
Túnez,"TUN","Población, mujeres","SP.POP.TOTL.FE.IN","2094079","5835008"
Túnez,"TUN","Población, total","SP.POP.TOTL","4176266","11532127"
Turkmenistán,"TKM","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","58.126","71.449"
Turkmenistán,"TKM","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","54.471","67.956"
Turkmenistán,"TKM","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","50.966","64.504"
Turkmenistán,"TKM","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","37926285714.2857"
Turkmenistán,"TKM","Población, hombres","SP.POP.TOTL.MA.IN","781756","2835287"
Turkmenistán,"TKM","Población, mujeres","SP.POP.TOTL.FE.IN","821502","2922788"
Turkmenistán,"TKM","Población, total","SP.POP.TOTL","1603258","5758075"
Turquía,"TUR","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","48.433","79.22"
Turquía,"TUR","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","45.369","76.009"
Turquía,"TUR","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","42.481","72.76"
Turquía,"TUR","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","13995067817.5092","851549299635.427"
Turquía,"TUR","Población, hombres","SP.POP.TOTL.MA.IN","13692633","39767135"
Turquía,"TUR","Población, mujeres","SP.POP.TOTL.FE.IN","13779698","40977885"
Turquía,"TUR","Población, total","SP.POP.TOTL","27472331","80745020"
Tuvalu,"TUV","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","NA","NA"
Tuvalu,"TUV","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","NA","NA"
Tuvalu,"TUV","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","NA","NA"
Tuvalu,"TUV","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","39731317.3044487"
Tuvalu,"TUV","Población, hombres","SP.POP.TOTL.MA.IN","NA","NA"
Tuvalu,"TUV","Población, mujeres","SP.POP.TOTL.FE.IN","NA","NA"
Tuvalu,"TUV","Población, total","SP.POP.TOTL","6104","11192"
Ucrania,"UKR","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","71.091","76.78"
Ucrania,"UKR","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","68.2995365853659","71.7809756097561"
Ucrania,"UKR","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","65.641","67.02"
Ucrania,"UKR","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","112154185121.406"
Ucrania,"UKR","Población, hombres","SP.POP.TOTL.MA.IN","19031945","20726746"
Ucrania,"UKR","Población, mujeres","SP.POP.TOTL.FE.IN","23630204","24104389"
Ucrania,"UKR","Población, total","SP.POP.TOTL","42662149","44831135"
Uganda,"UGA","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","45.598","62.389"
Uganda,"UGA","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","43.991","60.182"
Uganda,"UGA","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","42.446","57.953"
Uganda,"UGA","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","423008385.744235","25995031850.1658"
Uganda,"UGA","Población, hombres","SP.POP.TOTL.MA.IN","3374296","21320842"
Uganda,"UGA","Población, mujeres","SP.POP.TOTL.FE.IN","3413918","21542116"
Uganda,"UGA","Población, total","SP.POP.TOTL","6788214","42862958"
Uruguay,"URY","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","71.093","81.004"
Uruguay,"URY","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","67.782","77.645"
Uruguay,"URY","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","64.852","74.034"
Uruguay,"URY","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","1242289239.20493","56156972157.6958"
Uruguay,"URY","Población, hombres","SP.POP.TOTL.MA.IN","1270266","1669888"
Uruguay,"URY","Población, mujeres","SP.POP.TOTL.FE.IN","1268385","1786862"
Uruguay,"URY","Población, total","SP.POP.TOTL","2538651","3456750"
Uzbekistán,"UZB","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","62.451","74.23"
Uzbekistán,"UZB","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","58.835","71.42"
Uzbekistán,"UZB","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","55.116","68.648"
Uzbekistán,"UZB","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","49677172714.26"
Uzbekistán,"UZB","Población, hombres","SP.POP.TOTL.MA.IN","4105909","16144750"
Uzbekistán,"UZB","Población, mujeres","SP.POP.TOTL.FE.IN","4443584","16242450"
Uzbekistán,"UZB","Población, total","SP.POP.TOTL","8549493","32387200"
Vanuatu,"VUT","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","47.979","74.658"
Vanuatu,"VUT","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","46.441","72.334"
Vanuatu,"VUT","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","45.067","70.22"
Vanuatu,"VUT","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","862879789.027549"
Vanuatu,"VUT","Población, hombres","SP.POP.TOTL.MA.IN","32877","139779"
Vanuatu,"VUT","Población, mujeres","SP.POP.TOTL.FE.IN","30822","136465"
Vanuatu,"VUT","Población, total","SP.POP.TOTL","63699","276244"
Venezuela,"VEN","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","60.96","78.924"
Venezuela,"VEN","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","59.253","74.726"
Venezuela,"VEN","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","57.69","70.755"
Venezuela,"VEN","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","7779090909.09091","NA"
Venezuela,"VEN","Población, hombres","SP.POP.TOTL.MA.IN","4151917","15905033"
Venezuela,"VEN","Población, mujeres","SP.POP.TOTL.FE.IN","3994930","16072032"
Venezuela,"VEN","Población, total","SP.POP.TOTL","8146847","31977065"
Viet Nam,"VNM","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","62.678","81.04"
Viet Nam,"VNM","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","59.041","76.454"
Viet Nam,"VNM","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","55.628","71.767"
Viet Nam,"VNM","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","223779865815.183"
Viet Nam,"VNM","Población, hombres","SP.POP.TOTL.MA.IN","16116127","47278444"
Viet Nam,"VNM","Población, mujeres","SP.POP.TOTL.FE.IN","16554502","48262356"
Viet Nam,"VNM","Población, total","SP.POP.TOTL","32670629","95540800"
"Yemen, Rep. del","YEM","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","35.548","66.648"
"Yemen, Rep. del","YEM","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","34.361","65.157"
"Yemen, Rep. del","YEM","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","33.236","63.701"
"Yemen, Rep. del","YEM","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","31267675216.25"
"Yemen, Rep. del","YEM","Población, hombres","SP.POP.TOTL.MA.IN","2588983","14271428"
"Yemen, Rep. del","YEM","Población, mujeres","SP.POP.TOTL.FE.IN","2583152","13978992"
"Yemen, Rep. del","YEM","Población, total","SP.POP.TOTL","5172135","28250420"
Zambia,"ZMB","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","46.672","64.955"
Zambia,"ZMB","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","45.124","62.255"
Zambia,"ZMB","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","43.622","59.578"
Zambia,"ZMB","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","713000000","25868142073.452"
Zambia,"ZMB","Población, hombres","SP.POP.TOTL.MA.IN","1512393","8482226"
Zambia,"ZMB","Población, mujeres","SP.POP.TOTL.FE.IN","1532453","8611904"
Zambia,"ZMB","Población, total","SP.POP.TOTL","3044846","17094130"
Zimbabwe,"ZWE","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","53.181","63.509"
Zimbabwe,"ZWE","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","51.565","61.712"
Zimbabwe,"ZWE","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","49.981","59.762"
Zimbabwe,"ZWE","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","1052990400","22040902300"
Zimbabwe,"ZWE","Población, hombres","SP.POP.TOTL.MA.IN","1868340","8051042"
Zimbabwe,"ZWE","Población, mujeres","SP.POP.TOTL.FE.IN","1879029","8478862"
Zimbabwe,"ZWE","Población, total","SP.POP.TOTL","3747369","16529904"
 Ingreso mediano,"MIC","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","49.2481076562133","73.6900214116228"
 Ingreso mediano,"MIC","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","47.7014789341713","71.5382029346717"
 Ingreso mediano,"MIC","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","46.3245390012307","69.5348236892012"
 Ingreso mediano,"MIC","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","286295306149.318","28758588827404.1"
 Ingreso mediano,"MIC","Población, hombres","SP.POP.TOTL.MA.IN","1051958945","2811394335"
 Ingreso mediano,"MIC","Población, mujeres","SP.POP.TOTL.FE.IN","1032144456","2735399534"
 Ingreso mediano,"MIC","Población, total","SP.POP.TOTL","2085155624","5548831330"
África al sur del Sahara,"SSF","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","41.8097795400944","62.5149326034535"
África al sur del Sahara,"SSF","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","40.3770124521921","60.8133190497477"
África al sur del Sahara,"SSF","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","38.9898874533615","59.1284893835398"
África al sur del Sahara,"SSF","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","29704837407.0749","1670997004350.11"
África al sur del Sahara,"SSF","Población, hombres","SP.POP.TOTL.MA.IN","113231301","529268126"
África al sur del Sahara,"SSF","Población, mujeres","SP.POP.TOTL.FE.IN","115354704","531839595"
África al sur del Sahara,"SSF","Población, total","SP.POP.TOTL","228586005","1061107721"
África al sur del Sahara (BIRF y la AIF),"TSS","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","41.8097795400944","62.5149326034535"
África al sur del Sahara (BIRF y la AIF),"TSS","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","40.3770124521921","60.8133190497477"
África al sur del Sahara (BIRF y la AIF),"TSS","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","38.9898874533615","59.1284893835398"
África al sur del Sahara (BIRF y la AIF),"TSS","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","29704837407.0749","1670997004350.11"
África al sur del Sahara (BIRF y la AIF),"TSS","Población, hombres","SP.POP.TOTL.MA.IN","113231301","529268126"
África al sur del Sahara (BIRF y la AIF),"TSS","Población, mujeres","SP.POP.TOTL.FE.IN","115354704","531839595"
África al sur del Sahara (BIRF y la AIF),"TSS","Población, total","SP.POP.TOTL","228586005","1061107721"
África al sur del Sahara (excluido altos ingresos),"SSA","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","41.8097795400944","62.5134713487357"
África al sur del Sahara (excluido altos ingresos),"SSA","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","40.3770124521921","60.8121007750148"
África al sur del Sahara (excluido altos ingresos),"SSA","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","38.9898874533615","59.1274923888058"
África al sur del Sahara (excluido altos ingresos),"SSA","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","29693581910.762","1669499248201.71"
África al sur del Sahara (excluido altos ingresos),"SSA","Población, hombres","SP.POP.TOTL.MA.IN","113210889","529220896"
África al sur del Sahara (excluido altos ingresos),"SSA","Población, mujeres","SP.POP.TOTL.FE.IN","115333416","531790982"
África al sur del Sahara (excluido altos ingresos),"SSA","Población, total","SP.POP.TOTL","228544305","1061011878"
América del Norte,"NAC","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","73.1929252260578","81.432215299455"
América del Norte,"NAC","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","69.89360375709","78.9383010210934"
América del Norte,"NAC","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","66.752546432661","76.5625948479904"
América del Norte,"NAC","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","584477920198.99","21138837441498.6"
América del Norte,"NAC","Población, hombres","SP.POP.TOTL.MA.IN","98560580","179147180"
América del Norte,"NAC","Población, mujeres","SP.POP.TOTL.FE.IN","100019429","182708024"
América del Norte,"NAC","Población, total","SP.POP.TOTL","198624409","361920645"
América Latina y el Caribe,"LCN","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","57.9929908467566","78.9066219560132"
América Latina y el Caribe,"LCN","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","56.0544135925826","75.7398164785756"
América Latina y el Caribe,"LCN","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","54.2191557264996","72.6027271461118"
América Latina y el Caribe,"LCN","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","81504629943.2509","5972061105309.04"
América Latina y el Caribe,"LCN","Población, hombres","SP.POP.TOTL.MA.IN","110076088","318226834"
América Latina y el Caribe,"LCN","Población, mujeres","SP.POP.TOTL.FE.IN","110221465","325567112"
América Latina y el Caribe,"LCN","Población, total","SP.POP.TOTL","220434662","644124651"
América Latina y el Caribe (BIRF y la AIF),"TLA","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","57.5732825648813","78.8240363828266"
América Latina y el Caribe (BIRF y la AIF),"TLA","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","55.6350900148908","75.6392700497811"
América Latina y el Caribe (BIRF y la AIF),"TLA","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","53.7960216717688","72.4830098558991"
América Latina y el Caribe (BIRF y la AIF),"TLA","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","76702247596.2373","5720688007161.8"
América Latina y el Caribe (BIRF y la AIF),"TLA","Población, hombres","SP.POP.TOTL.MA.IN","105001074","310378889"
América Latina y el Caribe (BIRF y la AIF),"TLA","Población, mujeres","SP.POP.TOTL.FE.IN","105245340","317551633"
América Latina y el Caribe (BIRF y la AIF),"TLA","Población, total","SP.POP.TOTL","210357620","628059792"
América Latina y el Caribe (excluido altos ingresos),"LAC","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","56.3652835202773","78.6348301437914"
América Latina y el Caribe (excluido altos ingresos),"LAC","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","54.6009231598976","75.4910293973757"
América Latina y el Caribe (excluido altos ingresos),"LAC","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","52.8921908060962","72.3906151926513"
América Latina y el Caribe (excluido altos ingresos),"LAC","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","52446895080.0151","4741904526950.38"
América Latina y el Caribe (excluido altos ingresos),"LAC","Población, hombres","SP.POP.TOTL.MA.IN","92080863","281064965"
América Latina y el Caribe (excluido altos ingresos),"LAC","Población, mujeres","SP.POP.TOTL.FE.IN","92395596","286997952"
América Latina y el Caribe (excluido altos ingresos),"LAC","Población, total","SP.POP.TOTL","184536470","568136842"
Asia meridional,"SAS","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","41.4404415771339","70.5622355543614"
Asia meridional,"SAS","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","41.9539025639737","68.9503720295518"
Asia meridional,"SAS","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","42.4461656278287","67.4762566919598"
Asia meridional,"SAS","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","47133391495.1953","3344576020007.67"
Asia meridional,"SAS","Población, hombres","SP.POP.TOTL.MA.IN","295904193","921712422"
Asia meridional,"SAS","Población, mujeres","SP.POP.TOTL.FE.IN","275931473","866676430"
Asia meridional,"SAS","Población, total","SP.POP.TOTL","571835666","1788388852"
Asia meridional (BIRF y la AIF),"TSA","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","41.4404415771339","70.5622355543614"
Asia meridional (BIRF y la AIF),"TSA","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","41.9539025639737","68.9503720295518"
Asia meridional (BIRF y la AIF),"TSA","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","42.4461656278287","67.4762566919598"
Asia meridional (BIRF y la AIF),"TSA","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","47133391495.1953","3344576020007.67"
Asia meridional (BIRF y la AIF),"TSA","Población, hombres","SP.POP.TOTL.MA.IN","295904193","921712422"
Asia meridional (BIRF y la AIF),"TSA","Población, mujeres","SP.POP.TOTL.FE.IN","275931473","866676430"
Asia meridional (BIRF y la AIF),"TSA","Población, total","SP.POP.TOTL","571835666","1788388852"
Asia oriental y el Pacífico,"EAS","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","50.3243519411474","77.7169120525114"
Asia oriental y el Pacífico,"EAS","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","48.4566864910804","75.5558844143143"
Asia oriental y el Pacífico,"EAS","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","46.753157575758","73.5394505308199"
Asia oriental y el Pacífico,"EAS","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","153255031496.205","23994899217685.8"
Asia oriental y el Pacífico,"EAS","Población, hombres","SP.POP.TOTL.MA.IN","528948455","1175788276"
Asia oriental y el Pacífico,"EAS","Población, mujeres","SP.POP.TOTL.FE.IN","511020960","1138369629"
Asia oriental y el Pacífico,"EAS","Población, total","SP.POP.TOTL","1040034304","2314367614"
Asia oriental y el Pacífico (BIRF y la AIF),"TEA","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","47.3008926516811","76.6891314641816"
Asia oriental y el Pacífico (BIRF y la AIF),"TEA","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","45.6524961200247","74.6824035555001"
Asia oriental y el Pacífico (BIRF y la AIF),"TEA","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","44.1691410251546","72.814784135509"
Asia oriental y el Pacífico (BIRF y la AIF),"TEA","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","80089041939.0691","14711179434822.3"
Asia oriental y el Pacífico (BIRF y la AIF),"TEA","Población, hombres","SP.POP.TOTL.MA.IN","451029954","1042225861"
Asia oriental y el Pacífico (BIRF y la AIF),"TEA","Población, mujeres","SP.POP.TOTL.FE.IN","431456985","1000457938"
Asia oriental y el Pacífico (BIRF y la AIF),"TEA","Población, total","SP.POP.TOTL","882521780","2042782723"
Asia oriental y el Pacífico (excluido altos ingresos),"EAP","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","47.3930407448283","76.6712299488265"
Asia oriental y el Pacífico (excluido altos ingresos),"EAP","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","45.7246328287819","74.6479492456253"
Asia oriental y el Pacífico (excluido altos ingresos),"EAP","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","44.218366698438","72.7608813618246"
Asia oriental y el Pacífico (excluido altos ingresos),"EAP","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","80254554565.4632","14739443268903.1"
Asia oriental y el Pacífico (excluido altos ingresos),"EAP","Población, hombres","SP.POP.TOTL.MA.IN","456309124","1054693758"
Asia oriental y el Pacífico (excluido altos ingresos),"EAP","Población, mujeres","SP.POP.TOTL.FE.IN","437601991","1013481006"
Asia oriental y el Pacífico (excluido altos ingresos),"EAP","Población, total","SP.POP.TOTL","893956327","2068307600"
avanzada del dividendo demográfico,"LTE","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","52.6669729762405","78.3598130112852"
avanzada del dividendo demográfico,"LTE","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","50.2453900698002","75.9217839489322"
avanzada del dividendo demográfico,"LTE","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","48.0617304768472","73.6655892408101"
avanzada del dividendo demográfico,"LTE","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","182862136472.06","20459702585575.7"
avanzada del dividendo demográfico,"LTE","Población, hombres","SP.POP.TOTL.MA.IN","550573881","1153051361"
avanzada del dividendo demográfico,"LTE","Población, mujeres","SP.POP.TOTL.FE.IN","546646971","1125161640"
avanzada del dividendo demográfico,"LTE","Población, total","SP.POP.TOTL","1097220852","2278213001"
BIRF y la AIF,"IBT","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","49.1193374177399","72.8075977643515"
BIRF y la AIF,"IBT","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","47.5501705085199","70.6814509261882"
BIRF y la AIF,"IBT","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","46.1453200363141","68.6882799310453"
BIRF y la AIF,"IBT","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","340196910930.266","30842137901771.6"
BIRF y la AIF,"IBT","Población, hombres","SP.POP.TOTL.MA.IN","1157965545","3210840598"
BIRF y la AIF,"IBT","Población, mujeres","SP.POP.TOTL.FE.IN","1140805814","3140288892"
BIRF y la AIF,"IBT","Población, total","SP.POP.TOTL","2299864406","6353188384"
El mundo árabe,"ARB","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","47.9060562039102","73.2910301440374"
El mundo árabe,"ARB","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","46.825064996761","71.4037503510889"
El mundo árabe,"ARB","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","45.7768792161959","69.6961360501308"
El mundo árabe,"ARB","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","2584531235434.03"
El mundo árabe,"ARB","Población, hombres","SP.POP.TOTL.MA.IN","46581386","214690084"
El mundo árabe,"ARB","Población, mujeres","SP.POP.TOTL.FE.IN","45909546","199801802"
El mundo árabe,"ARB","Población, total","SP.POP.TOTL","92490932","414491886"
Estados pequeos de las Islas del Pacfico,"PSS","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","55.5155782393537","73.6850210556175"
Estados pequeos de las Islas del Pacfico,"PSS","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","53.5652078744308","71.0912796643747"
Estados pequeos de las Islas del Pacfico,"PSS","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","51.9294164585444","68.7254549825955"
Estados pequeos de las Islas del Pacfico,"PSS","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","9665737127.79857"
Estados pequeos de las Islas del Pacfico,"PSS","Población, hombres","SP.POP.TOTL.MA.IN","428434","1177278"
Estados pequeos de las Islas del Pacfico,"PSS","Población, mujeres","SP.POP.TOTL.FE.IN","402534","1142213"
Estados pequeos de las Islas del Pacfico,"PSS","Población, total","SP.POP.TOTL","865809","2418415"
Estados pequeos del Caribe,"CSS","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","64.2462022075418","76.1265471087258"
Estados pequeos del Caribe,"CSS","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","62.3706910812823","73.3183723076261"
Estados pequeos del Caribe,"CSS","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","60.4736798691238","70.6188207520497"
Estados pequeos del Caribe,"CSS","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","1875397946.62976","68823642409.779"
Estados pequeos del Caribe,"CSS","Población, hombres","SP.POP.TOTL.MA.IN","1991195","3551042"
Estados pequeos del Caribe,"CSS","Población, mujeres","SP.POP.TOTL.FE.IN","2095906","3603982"
Estados pequeos del Caribe,"CSS","Población, total","SP.POP.TOTL","4198307","7284294"
Europa Central y del Báltico,"CEB","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","70.3679549932933","80.883190617752"
Europa Central y del Báltico,"CEB","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","67.8213886391755","77.0340247307933"
