user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained,DoW,channel_code,is_correct_lang
a100001113,2018-01-29,Instagram,control,False,English,English,24-30 years,2018-01-17,NaT,Instagram,True,2,2,Yes
a100001114,2018-01-18,House Ads,personalization,True,English,English,19-24 years,2018-01-18,NaT,Instagram,True,3,2,Yes
a100001114,2018-01-29,Facebook,control,False,English,English,30-36 years,2018-01-18,NaT,Instagram,True,3,2,Yes
a100001115,2018-01-01,Push,personalization,True,English,English,19-24 years,2018-01-01,NaT,Facebook,True,0,3,Yes
a100001115,2018-01-29,Instagram,control,False,English,English,36-45 years,2018-01-01,NaT,Facebook,True,0,3,Yes
a100001116,2018-01-02,Facebook,personalization,True,English,English,19-24 years,2018-01-02,NaT,Instagram,True,1,2,Yes
a100001116,2018-01-29,Instagram,control,False,English,English,45-55 years,2018-01-02,NaT,Instagram,True,1,2,Yes
a100001117,2018-01-03,Instagram,personalization,True,English,English,0-18 years,2018-01-03,NaT,Instagram,True,2,2,Yes
a100001117,2018-01-30,Facebook,control,False,English,English,0-18 years,2018-01-03,NaT,Instagram,True,2,2,Yes
a100001118,2018-01-04,Instagram,personalization,True,English,English,19-24 years,2018-01-04,NaT,Facebook,True,3,3,Yes
a100001118,2018-01-30,Instagram,control,False,English,English,19-24 years,2018-01-04,NaT,Facebook,True,3,3,Yes
a100001119,2018-01-05,Facebook,personalization,True,English,English,24-30 years,2018-01-05,NaT,Instagram,True,4,2,Yes
a100001119,2018-01-30,Email,control,False,English,English,24-30 years,2018-01-05,NaT,Instagram,True,4,2,Yes
a100001120,2018-01-06,House Ads,personalization,True,English,English,19-24 years,2018-01-06,NaT,Email,True,5,4,Yes
a100001120,2018-01-30,Push,control,False,Spanish,Spanish,30-36 years,2018-01-06,NaT,Email,True,5,4,Yes
a100001121,2018-01-07,House Ads,personalization,True,English,English,19-24 years,2018-01-07,NaT,Push,True,6,5,Yes
a100001121,2018-01-30,Facebook,control,False,English,English,36-45 years,2018-01-07,NaT,Push,True,6,5,Yes
a100001122,2018-01-08,House Ads,personalization,True,English,English,19-24 years,2018-01-08,NaT,Facebook,True,0,3,Yes
a100001122,2018-01-30,Instagram,control,False,English,English,45-55 years,2018-01-08,NaT,Facebook,True,0,3,Yes
a100001123,2018-01-09,Push,personalization,True,English,English,0-18 years,2018-01-09,NaT,Instagram,True,1,2,Yes
a100001123,2018-01-30,Facebook,control,False,English,English,0-18 years,2018-01-09,NaT,Instagram,True,1,2,Yes
a100001124,2018-01-10,Facebook,personalization,True,English,English,19-24 years,2018-01-10,NaT,Facebook,True,2,3,Yes
a100001124,2018-01-31,Instagram,control,False,English,English,19-24 years,2018-01-10,NaT,Facebook,True,2,3,Yes
a100001125,2018-01-11,Instagram,personalization,True,English,English,24-30 years,2018-01-11,NaT,Instagram,True,3,2,Yes
a100001125,2018-01-31,Instagram,control,False,English,English,24-30 years,2018-01-11,NaT,Instagram,True,3,2,Yes
a100001126,2018-01-12,Instagram,personalization,True,English,English,19-24 years,2018-01-12,NaT,Instagram,True,4,2,Yes
a100001126,2018-01-31,Facebook,control,False,English,English,30-36 years,2018-01-12,NaT,Instagram,True,4,2,Yes
a100001127,2018-01-13,Facebook,personalization,True,English,English,19-24 years,2018-01-13,NaT,Facebook,True,5,3,Yes
a100001127,2018-01-31,Instagram,control,False,English,English,36-45 years,2018-01-13,NaT,Facebook,True,5,3,Yes
a100001128,2018-01-14,House Ads,personalization,True,English,English,19-24 years,2018-01-14,NaT,Instagram,True,6,2,Yes
a100001128,2018-01-31,Email,control,False,Spanish,Spanish,45-55 years,2018-01-14,NaT,Instagram,True,6,2,Yes
a100001129,2018-01-15,House Ads,personalization,True,English,English,0-18 years,2018-01-15,NaT,Email,True,0,4,Yes
a100001129,2018-01-31,Push,control,False,English,English,0-18 years,2018-01-15,NaT,Email,True,0,4,Yes
a100001130,2018-01-16,House Ads,personalization,True,English,English,19-24 years,2018-01-16,NaT,Push,True,1,5,Yes
a100001130,2018-01-31,Facebook,control,False,English,English,19-24 years,2018-01-16,NaT,Push,True,1,5,Yes
a100001131,2018-01-17,Push,personalization,True,English,English,24-30 years,2018-01-17,NaT,Facebook,True,2,3,Yes
a100001131,2018-01-01,Instagram,control,False,English,English,24-30 years,2018-01-17,NaT,Facebook,True,2,3,Yes
a100001132,2018-01-18,Facebook,personalization,True,English,English,30-36 years,2018-01-18,NaT,Instagram,True,3,2,Yes
a100001132,2018-01-01,Facebook,control,False,English,English,30-36 years,2018-01-18,NaT,Instagram,True,3,2,Yes
a100001133,2018-01-01,Instagram,personalization,True,English,English,36-45 years,2018-01-01,NaT,Facebook,True,0,3,Yes
a100001133,2018-01-01,Instagram,control,False,English,English,36-45 years,2018-01-01,NaT,Facebook,True,0,3,Yes
a100001134,2018-01-02,Instagram,personalization,True,English,English,45-55 years,2018-01-02,NaT,Instagram,True,1,2,Yes
a100001134,2018-01-01,Instagram,control,False,English,English,45-55 years,2018-01-02,NaT,Instagram,True,1,2,Yes
a100001135,2018-01-03,Facebook,personalization,True,English,English,55+ years,2018-01-03,NaT,Instagram,True,2,2,Yes
a100001135,2018-01-01,Facebook,control,False,English,English,0-18 years,2018-01-03,NaT,Instagram,True,2,2,Yes
a100001136,2018-01-04,House Ads,personalization,True,English,English,0-18 years,2018-01-04,NaT,Facebook,True,3,3,Yes
a100001136,2018-01-01,Instagram,control,False,English,English,19-24 years,2018-01-04,NaT,Facebook,True,3,3,Yes
a100001137,2018-01-05,House Ads,personalization,True,English,English,19-24 years,2018-01-05,NaT,Instagram,True,4,2,Yes
a100001137,2018-01-01,Email,control,False,Spanish,Spanish,24-30 years,2018-01-05,NaT,Instagram,True,4,2,Yes
a100001138,2018-01-06,House Ads,personalization,True,English,English,24-30 years,2018-01-06,NaT,Email,True,5,4,Yes
a100001138,2018-01-02,Push,control,False,English,English,30-36 years,2018-01-06,NaT,Email,True,5,4,Yes
a100001139,2018-01-01,Push,personalization,True,English,English,19-24 years,2018-01-01,NaT,Push,True,0,5,Yes
a100001139,2018-01-02,Facebook,control,False,English,English,36-45 years,2018-01-01,NaT,Push,True,0,5,Yes
a100001140,2018-01-01,Facebook,personalization,True,English,English,19-24 years,2018-01-01,NaT,Facebook,True,0,3,Yes
a100001140,2018-01-02,Instagram,control,False,English,English,45-55 years,2018-01-01,NaT,Facebook,True,0,3,Yes
a100001141,2018-01-01,Instagram,personalization,True,English,English,19-24 years,2018-01-01,NaT,Instagram,True,0,2,Yes
a100001141,2018-01-02,Facebook,control,False,English,English,0-18 years,2018-01-01,NaT,Instagram,True,0,2,Yes
a100001142,2018-01-01,Instagram,personalization,True,English,English,0-18 years,2018-01-01,NaT,Facebook,True,0,3,Yes
a100001142,2018-01-02,Instagram,control,False,English,English,19-24 years,2018-01-01,NaT,Facebook,True,0,3,Yes
a100001143,2018-01-01,Facebook,personalization,True,English,English,19-24 years,2018-01-01,NaT,Instagram,True,0,2,Yes
a100001143,2018-01-02,Instagram,control,False,English,English,24-30 years,2018-01-01,NaT,Instagram,True,0,2,Yes
a100001144,2018-01-02,House Ads,personalization,True,English,English,24-30 years,2018-01-02,NaT,Instagram,True,1,2,Yes
a100001144,2018-01-02,Facebook,control,False,English,English,30-36 years,2018-01-02,NaT,Instagram,True,1,2,Yes
a100001145,2018-01-02,House Ads,personalization,True,English,English,19-24 years,2018-01-02,NaT,Facebook,True,1,3,Yes
a100001145,2018-01-03,Instagram,control,False,English,English,36-45 years,2018-01-02,NaT,Facebook,True,1,3,Yes
a100001146,2018-01-02,House Ads,personalization,True,English,English,19-24 years,2018-01-02,NaT,Instagram,True,1,2,Yes
a100001146,2018-01-03,Email,control,False,Spanish,Spanish,45-55 years,2018-01-02,NaT,Instagram,True,1,2,Yes
a100001147,2018-01-02,Push,personalization,True,English,English,19-24 years,2018-01-02,NaT,Email,True,1,4,Yes
a100001147,2018-01-03,Push,control,False,English,English,0-18 years,2018-01-02,NaT,Email,True,1,4,Yes
a100001148,2018-01-02,Facebook,personalization,True,English,English,0-18 years,2018-01-02,NaT,Push,True,1,5,Yes
a100001148,2018-01-03,Facebook,control,False,English,English,19-24 years,2018-01-02,NaT,Push,True,1,5,Yes
a100001149,2018-01-03,Instagram,personalization,True,English,English,19-24 years,2018-01-03,NaT,Facebook,True,2,3,Yes
a100001149,2018-01-03,Instagram,control,False,English,English,24-30 years,2018-01-03,NaT,Facebook,True,2,3,Yes
a100001150,2018-01-03,Instagram,personalization,True,English,English,24-30 years,2018-01-03,NaT,Instagram,True,2,2,Yes
a100001150,2018-01-03,Facebook,control,False,English,English,30-36 years,2018-01-03,NaT,Instagram,True,2,2,Yes
a100001151,2018-01-03,Facebook,personalization,True,English,English,19-24 years,2018-01-03,NaT,Facebook,True,2,3,Yes
a100001151,2018-01-03,Instagram,control,False,English,English,36-45 years,2018-01-03,NaT,Facebook,True,2,3,Yes
a100001152,2018-01-03,House Ads,personalization,True,English,English,19-24 years,2018-01-03,NaT,Instagram,True,2,2,Yes
a100001152,2018-01-04,Instagram,control,False,English,English,45-55 years,2018-01-03,NaT,Instagram,True,2,2,Yes
a100001153,2018-01-03,House Ads,personalization,True,English,English,19-24 years,2018-01-03,NaT,Instagram,True,2,2,Yes
a100001153,2018-01-04,Facebook,control,False,English,English,0-18 years,2018-01-03,NaT,Instagram,True,2,2,Yes
a100001154,2018-01-04,House Ads,personalization,True,English,English,0-18 years,2018-01-04,2018-04-11,Facebook,False,3,3,Yes
a100001154,2018-01-04,Instagram,control,False,English,English,19-24 years,2018-01-04,2018-04-11,Facebook,False,3,3,Yes
a100001155,2018-01-04,Push,personalization,True,English,English,19-24 years,2018-01-04,2018-01-29,Instagram,False,3,2,Yes
a100001155,2018-01-04,Email,control,False,English,English,24-30 years,2018-01-04,2018-01-29,Instagram,False,3,2,Yes
a100001156,2018-01-04,Facebook,personalization,True,English,English,24-30 years,2018-01-04,2018-01-10,Email,False,3,4,Yes
a100001156,2018-01-04,Push,control,False,English,English,30-36 years,2018-01-04,2018-01-10,Email,False,3,4,Yes
a100001157,2018-01-04,Instagram,personalization,True,English,English,19-24 years,2018-01-04,2018-04-08,Push,False,3,5,Yes
a100001157,2018-01-04,Facebook,control,False,English,English,36-45 years,2018-01-04,2018-04-08,Push,False,3,5,Yes
a100001158,2018-01-04,Instagram,personalization,True,English,English,19-24 years,2018-01-04,2018-02-18,Facebook,False,3,3,Yes
a100001158,2018-01-04,Instagram,control,False,English,English,45-55 years,2018-01-04,2018-02-18,Facebook,False,3,3,Yes
a100001159,2018-01-04,Facebook,personalization,True,English,English,19-24 years,2018-01-04,2018-02-06,Instagram,False,3,2,Yes
a100001159,2018-01-05,Facebook,control,False,English,English,0-18 years,2018-01-04,2018-02-06,Instagram,False,3,2,Yes
a100001160,2018-01-05,House Ads,personalization,True,English,English,0-18 years,2018-01-05,2018-01-13,Facebook,False,4,3,Yes
a100001160,2018-01-05,Instagram,control,False,Spanish,Spanish,19-24 years,2018-01-05,2018-01-13,Facebook,False,4,3,Yes
a100001161,2018-01-05,House Ads,personalization,True,English,English,19-24 years,2018-01-05,2018-02-10,Instagram,False,4,2,Yes
a100001161,2018-01-05,Instagram,control,False,English,English,24-30 years,2018-01-05,2018-02-10,Instagram,False,4,2,Yes
a100001162,2018-01-05,House Ads,personalization,True,English,English,24-30 years,2018-01-05,2018-02-04,Instagram,False,4,2,Yes
a100001162,2018-01-05,Facebook,control,False,English,English,30-36 years,2018-01-05,2018-02-04,Instagram,False,4,2,Yes
a100001163,2018-01-05,Push,personalization,True,English,English,19-24 years,2018-01-05,NaT,Facebook,True,4,3,Yes
a100001163,2018-01-05,Instagram,control,False,English,English,36-45 years,2018-01-05,NaT,Facebook,True,4,3,Yes
a100001164,2018-01-05,Facebook,personalization,True,English,English,19-24 years,2018-01-05,NaT,Instagram,True,4,2,Yes
a100001164,2018-01-05,Email,control,False,English,English,45-55 years,2018-01-05,NaT,Instagram,True,4,2,Yes
a100001165,2018-01-06,Instagram,personalization,True,English,English,19-24 years,2018-01-06,NaT,Email,True,5,4,Yes
a100001165,2018-01-05,Push,control,False,English,English,0-18 years,2018-01-06,NaT,Email,True,5,4,Yes
a100001166,2018-01-06,Instagram,personalization,True,English,English,0-18 years,2018-01-06,2018-04-03,Push,False,5,5,Yes
a100001166,2018-01-06,Facebook,control,False,English,English,19-24 years,2018-01-06,2018-04-03,Push,False,5,5,Yes
a100001167,2018-01-06,Facebook,personalization,True,English,English,19-24 years,2018-01-06,2018-02-04,Facebook,False,5,3,Yes
a100001167,2018-01-06,Instagram,control,False,English,English,24-30 years,2018-01-06,2018-02-04,Facebook,False,5,3,Yes
a100001168,2018-01-06,House Ads,personalization,True,English,English,24-30 years,2018-01-06,2018-02-11,Instagram,False,5,2,Yes
a100001168,2018-01-06,Facebook,control,False,English,English,30-36 years,2018-01-06,2018-02-11,Instagram,False,5,2,Yes
a100001169,2018-01-06,House Ads,personalization,True,English,English,30-36 years,2018-01-06,2018-02-19,Facebook,False,5,3,Yes
a100001169,2018-01-06,Instagram,control,False,English,English,36-45 years,2018-01-06,2018-02-19,Facebook,False,5,3,Yes
a100001170,2018-01-07,House Ads,personalization,True,English,English,36-45 years,2018-01-07,2018-04-05,Instagram,False,6,2,Yes
a100001170,2018-01-06,Instagram,control,False,English,English,45-55 years,2018-01-07,2018-04-05,Instagram,False,6,2,Yes
a100001171,2018-01-07,Push,personalization,True,English,English,45-55 years,2018-01-07,2018-04-16,Instagram,False,6,2,Yes
a100001171,2018-01-06,Facebook,control,False,English,English,0-18 years,2018-01-07,2018-04-16,Instagram,False,6,2,Yes
a100001172,2018-01-07,Facebook,personalization,True,English,English,55+ years,2018-01-07,2018-03-17,Facebook,False,6,3,Yes
a100001172,2018-01-06,Instagram,control,False,English,English,19-24 years,2018-01-07,2018-03-17,Facebook,False,6,3,Yes
a100001173,2018-01-07,Instagram,personalization,True,English,English,0-18 years,2018-01-07,2018-03-06,Instagram,False,6,2,Yes
a100001173,2018-01-07,Email,control,False,English,English,24-30 years,2018-01-07,2018-03-06,Instagram,False,6,2,Yes
a100001174,2018-01-07,Instagram,personalization,True,English,English,19-24 years,2018-01-07,2018-03-04,Email,False,6,4,Yes
a100001174,2018-01-07,Push,control,False,English,English,30-36 years,2018-01-07,2018-03-04,Email,False,6,4,Yes
a100001175,2018-01-08,Facebook,personalization,True,English,English,24-30 years,2018-01-08,NaT,Push,True,0,5,Yes
a100001175,2018-01-07,Facebook,control,False,English,English,36-45 years,2018-01-08,NaT,Push,True,0,5,Yes
a100001176,2018-01-08,House Ads,personalization,True,English,English,19-24 years,2018-01-08,NaT,Facebook,True,0,3,Yes
a100001176,2018-01-07,Instagram,control,False,Spanish,Spanish,45-55 years,2018-01-08,NaT,Facebook,True,0,3,Yes
a100001177,2018-01-08,House Ads,personalization,True,English,English,19-24 years,2018-01-08,NaT,Instagram,True,0,2,Yes
a100001177,2018-01-07,Facebook,control,False,English,English,0-18 years,2018-01-08,NaT,Instagram,True,0,2,Yes
a100001178,2018-01-08,House Ads,personalization,True,English,English,19-24 years,2018-01-08,NaT,Facebook,True,0,3,Yes
a100001178,2018-01-07,Instagram,control,False,Spanish,Spanish,19-24 years,2018-01-08,NaT,Facebook,True,0,3,Yes
a100001179,2018-01-08,Push,personalization,True,English,English,0-18 years,2018-01-08,NaT,Instagram,True,0,2,Yes
a100001179,2018-01-08,Instagram,control,False,English,English,24-30 years,2018-01-08,NaT,Instagram,True,0,2,Yes
a100001180,2018-01-08,Facebook,personalization,True,English,English,19-24 years,2018-01-08,2018-04-17,Instagram,False,0,2,Yes
a100001180,2018-01-08,Facebook,control,False,English,English,30-36 years,2018-01-08,2018-04-17,Instagram,False,0,2,Yes
a100001181,2018-01-09,Instagram,personalization,True,English,English,24-30 years,2018-01-09,2018-03-06,Facebook,False,1,3,Yes
a100001181,2018-01-08,Instagram,control,False,English,English,36-45 years,2018-01-09,2018-03-06,Facebook,False,1,3,Yes
a100001182,2018-01-09,Instagram,personalization,True,English,English,19-24 years,2018-01-09,2018-02-06,Instagram,False,1,2,Yes
a100001182,2018-01-08,Email,control,False,English,English,45-55 years,2018-01-09,2018-02-06,Instagram,False,1,2,Yes
a100001183,2018-01-09,Facebook,personalization,True,English,English,19-24 years,2018-01-09,2018-01-11,Email,False,1,4,Yes
a100001183,2018-01-08,Push,control,False,English,English,0-18 years,2018-01-09,2018-01-11,Email,False,1,4,Yes
a100001184,2018-01-09,House Ads,personalization,True,English,English,19-24 years,2018-01-09,2018-03-03,Push,False,1,5,Yes
a100001184,2018-01-08,Facebook,control,False,English,English,19-24 years,2018-01-09,2018-03-03,Push,False,1,5,Yes
a100001185,2018-01-09,House Ads,personalization,True,English,English,0-18 years,2018-01-09,2018-03-26,Facebook,False,1,3,Yes
a100001185,2018-01-08,Instagram,control,False,Spanish,Spanish,24-30 years,2018-01-09,2018-03-26,Facebook,False,1,3,Yes
a100001186,2018-01-09,House Ads,personalization,True,English,English,19-24 years,2018-01-09,2018-04-05,Instagram,False,1,2,Yes
a100001186,2018-01-09,Facebook,control,False,English,English,30-36 years,2018-01-09,2018-04-05,Instagram,False,1,2,Yes
a100001187,2018-01-10,Push,personalization,True,English,English,24-30 years,2018-01-10,2018-03-23,Facebook,False,2,3,Yes
