,station,date,element,value
14582,USW00014765,20060801,FMTM,1304
14583,USW00014765,20060801,PGTM,1636
14584,USW00014765,20060801,WDF2,250
14585,USW00014765,20060801,WDF5,230
14586,USW00014765,20060801,WESD,0
14587,USW00014765,20060801,WSF2,76
14588,USW00014765,20060801,WSF5,89
14589,USW00014765,20060801,WT08,1
14590,USW00014765,20060802,TMAX,378
14591,USW00014765,20060802,TMIN,244
14592,USW00014765,20060802,PRCP,36
14593,USW00014765,20060802,SNOW,0
14594,USW00014765,20060802,SNWD,0
14595,USW00014765,20060802,AWND,41
14596,USW00014765,20060802,FMTM,1754
14597,USW00014765,20060802,PGTM,1753
14598,USW00014765,20060802,WDF2,290
14599,USW00014765,20060802,WDF5,290
14600,USW00014765,20060802,WESD,0
14601,USW00014765,20060802,WSF2,139
14602,USW00014765,20060802,WSF5,165
14603,USW00014765,20060802,WT03,1
14604,USW00014765,20060802,WT16,1
14605,USW00014765,20060803,TMAX,367
14606,USW00014765,20060803,TMIN,217
14607,USW00014765,20060803,PRCP,8
14608,USW00014765,20060803,SNOW,0
14609,USW00014765,20060803,SNWD,0
14610,USW00014765,20060803,AWND,40
14611,USW00014765,20060803,FMTM,1158
14612,USW00014765,20060803,PGTM,1308
14613,USW00014765,20060803,WDF2,310
14614,USW00014765,20060803,WDF5,270
14615,USW00014765,20060803,WESD,0
14616,USW00014765,20060803,WSF2,76
14617,USW00014765,20060803,WSF5,98
14618,USW00014765,20060803,WT03,1
14619,USW00014765,20060803,WT08,1
14620,USW00014765,20060803,WT16,1
14621,USW00014765,20060804,TMAX,278
14622,USW00014765,20060804,TMIN,206
14623,USW00014765,20060804,PRCP,38
14624,USW00014765,20060804,SNOW,0
14625,USW00014765,20060804,SNWD,0
14626,USW00014765,20060804,AWND,24
14627,USW00014765,20060804,FMTM,1527
14628,USW00014765,20060804,PGTM,1557
14629,USW00014765,20060804,WDF2,20
14630,USW00014765,20060804,WDF5,30
14631,USW00014765,20060804,WESD,0
14632,USW00014765,20060804,WSF2,63
14633,USW00014765,20060804,WSF5,67
14634,USW00014765,20060804,WT01,1
14635,USW00014765,20060804,WT03,1
14636,USW00014765,20060804,WT08,1
14637,USW00014765,20060804,WT13,1
14638,USW00014765,20060804,WT16,1
14639,USW00014765,20060805,TMAX,311
14640,USW00014765,20060805,TMIN,206
14641,USW00014765,20060805,PRCP,10
14642,USW00014765,20060805,SNOW,0
14643,USW00014765,20060805,SNWD,0
14644,USW00014765,20060805,AWND,29
14645,USW00014765,20060805,FMTM,1456
14646,USW00014765,20060805,PGTM,1452
14647,USW00014765,20060805,WDF2,190
14648,USW00014765,20060805,WDF5,190
14649,USW00014765,20060805,WESD,0
14650,USW00014765,20060805,WSF2,67
14651,USW00014765,20060805,WSF5,80
14652,USW00014765,20060805,WT16,1
14653,USW00014765,20060806,TMAX,283
14654,USW00014765,20060806,TMIN,172
14655,USW00014765,20060806,PRCP,0
14656,USW00014765,20060806,SNOW,0
14657,USW00014765,20060806,SNWD,0
14658,USW00014765,20060806,AWND,33
14659,USW00014765,20060806,FMTM,1343
14660,USW00014765,20060806,PGTM,1354
14661,USW00014765,20060806,WDF2,160
14662,USW00014765,20060806,WDF5,160
14663,USW00014765,20060806,WESD,0
14664,USW00014765,20060806,WSF2,76
14665,USW00014765,20060806,WSF5,89
14666,USW00014765,20060807,TMAX,306
14667,USW00014765,20060807,TMIN,217
14668,USW00014765,20060807,PRCP,5
14669,USW00014765,20060807,SNOW,0
14670,USW00014765,20060807,SNWD,0
14671,USW00014765,20060807,AWND,47
14672,USW00014765,20060807,FMTM,1257
14673,USW00014765,20060807,PGTM,1331
14674,USW00014765,20060807,WDF2,210
14675,USW00014765,20060807,WDF5,230
14676,USW00014765,20060807,WESD,0
14677,USW00014765,20060807,WSF2,103
14678,USW00014765,20060807,WSF5,116
14679,USW00014765,20060807,WT01,1
14680,USW00014765,20060807,WT08,1
14681,USW00014765,20060807,WT16,1
14682,USW00014765,20060808,TMAX,306
14683,USW00014765,20060808,TMIN,200
14684,USW00014765,20060808,PRCP,0
14685,USW00014765,20060808,SNOW,0
14686,USW00014765,20060808,SNWD,0
14687,USW00014765,20060808,AWND,45
14688,USW00014765,20060808,FMTM,1515
14689,USW00014765,20060808,PGTM,1821
14690,USW00014765,20060808,WDF2,10
14691,USW00014765,20060808,WDF5,10
14692,USW00014765,20060808,WESD,0
14693,USW00014765,20060808,WSF2,89
14694,USW00014765,20060808,WSF5,103
14695,USW00014765,20060808,WT08,1
14696,USW00014765,20060809,TMAX,283
14697,USW00014765,20060809,TMIN,172
14698,USW00014765,20060809,PRCP,0
14699,USW00014765,20060809,SNOW,0
14700,USW00014765,20060809,SNWD,0
14701,USW00014765,20060809,AWND,36
14702,USW00014765,20060809,FMTM,1454
14703,USW00014765,20060809,PGTM,1453
14704,USW00014765,20060809,WDF2,160
14705,USW00014765,20060809,WDF5,160
14706,USW00014765,20060809,WESD,0
14707,USW00014765,20060809,WSF2,72
14708,USW00014765,20060809,WSF5,89
14709,USW00014765,20060810,TMAX,311
14710,USW00014765,20060810,TMIN,183
14711,USW00014765,20060810,PRCP,122
14712,USW00014765,20060810,SNOW,0
14713,USW00014765,20060810,SNWD,0
14714,USW00014765,20060810,AWND,48
14715,USW00014765,20060810,FMTM,1523
14716,USW00014765,20060810,PGTM,1624
14717,USW00014765,20060810,WDF2,210
14718,USW00014765,20060810,WDF5,240
14719,USW00014765,20060810,WESD,0
14720,USW00014765,20060810,WSF2,94
14721,USW00014765,20060810,WSF5,107
14722,USW00014765,20060810,WT01,1
14723,USW00014765,20060810,WT03,1
14724,USW00014765,20060810,WT08,1
14725,USW00014765,20060810,WT13,1
14726,USW00014765,20060810,WT16,1
14727,USW00014765,20060811,TMAX,261
14728,USW00014765,20060811,TMIN,161
14729,USW00014765,20060811,PRCP,0
14730,USW00014765,20060811,SNOW,0
14731,USW00014765,20060811,SNWD,0
14732,USW00014765,20060811,AWND,44
14733,USW00014765,20060811,FMTM,1027
14734,USW00014765,20060811,PGTM,1215
14735,USW00014765,20060811,WDF2,360
14736,USW00014765,20060811,WDF5,10
14737,USW00014765,20060811,WESD,0
14738,USW00014765,20060811,WSF2,89
14739,USW00014765,20060811,WSF5,107
14740,USW00014765,20060812,TMAX,250
14741,USW00014765,20060812,TMIN,139
14742,USW00014765,20060812,PRCP,0
14743,USW00014765,20060812,SNOW,0
14744,USW00014765,20060812,SNWD,0
14745,USW00014765,20060812,AWND,38
14746,USW00014765,20060812,FMTM,1243
14747,USW00014765,20060812,PGTM,1418
14748,USW00014765,20060812,WDF2,330
14749,USW00014765,20060812,WDF5,300
14750,USW00014765,20060812,WESD,0
14751,USW00014765,20060812,WSF2,80
14752,USW00014765,20060812,WSF5,107
14753,USW00014765,20060813,TMAX,261
14754,USW00014765,20060813,TMIN,122
14755,USW00014765,20060813,PRCP,0
14756,USW00014765,20060813,SNOW,0
14757,USW00014765,20060813,SNWD,0
14758,USW00014765,20060813,AWND,34
14759,USW00014765,20060813,FMTM,1518
14760,USW00014765,20060813,PGTM,1323
14761,USW00014765,20060813,WDF2,300
14762,USW00014765,20060813,WDF5,320
14763,USW00014765,20060813,WESD,0
14764,USW00014765,20060813,WSF2,76
14765,USW00014765,20060813,WSF5,103
14766,USW00014765,20060814,TMAX,289
14767,USW00014765,20060814,TMIN,150
14768,USW00014765,20060814,PRCP,0
14769,USW00014765,20060814,SNOW,0
14770,USW00014765,20060814,SNWD,0
14771,USW00014765,20060814,AWND,52
14772,USW00014765,20060814,FMTM,1543
14773,USW00014765,20060814,PGTM,1955
14774,USW00014765,20060814,WDF2,210
14775,USW00014765,20060814,WDF5,240
14776,USW00014765,20060814,WESD,0
14777,USW00014765,20060814,WSF2,98
14778,USW00014765,20060814,WSF5,130
14779,USW00014765,20060815,TMAX,256
14780,USW00014765,20060815,TMIN,194
14781,USW00014765,20060815,PRCP,119
14782,USW00014765,20060815,SNOW,0
14783,USW00014765,20060815,SNWD,0
14784,USW00014765,20060815,AWND,37
14785,USW00014765,20060815,FMTM,131
14786,USW00014765,20060815,PGTM,113
14787,USW00014765,20060815,WDF2,220
14788,USW00014765,20060815,WDF5,220
14789,USW00014765,20060815,WESD,0
14790,USW00014765,20060815,WSF2,89
14791,USW00014765,20060815,WSF5,116
14792,USW00014765,20060815,WT01,1
14793,USW00014765,20060815,WT08,1
14794,USW00014765,20060815,WT13,1
14795,USW00014765,20060815,WT16,1
14796,USW00014765,20060816,TMAX,294
14797,USW00014765,20060816,TMIN,183
14798,USW00014765,20060816,PRCP,0
14799,USW00014765,20060816,SNOW,0
14800,USW00014765,20060816,SNWD,0
14801,USW00014765,20060816,AWND,28
14802,USW00014765,20060816,FMTM,1509
14803,USW00014765,20060816,PGTM,1416
14804,USW00014765,20060816,WDF2,300
14805,USW00014765,20060816,WDF5,280
14806,USW00014765,20060816,WESD,0
14807,USW00014765,20060816,WSF2,67
14808,USW00014765,20060816,WSF5,80
14809,USW00014765,20060816,WT01,1
14810,USW00014765,20060816,WT08,1
14811,USW00014765,20060816,WT13,1
14812,USW00014765,20060817,TMAX,289
14813,USW00014765,20060817,TMIN,183
14814,USW00014765,20060817,PRCP,0
14815,USW00014765,20060817,SNOW,0
14816,USW00014765,20060817,SNWD,0
14817,USW00014765,20060817,AWND,27
14818,USW00014765,20060817,FMTM,1525
14819,USW00014765,20060817,PGTM,1558
14820,USW00014765,20060817,WDF2,170
14821,USW00014765,20060817,WDF5,190
14822,USW00014765,20060817,WESD,0
14823,USW00014765,20060817,WSF2,67
14824,USW00014765,20060817,WSF5,76
14825,USW00014765,20060818,TMAX,272
14826,USW00014765,20060818,TMIN,178
14827,USW00014765,20060818,PRCP,0
14828,USW00014765,20060818,SNOW,0
14829,USW00014765,20060818,SNWD,0
14830,USW00014765,20060818,AWND,26
14831,USW00014765,20060818,FMTM,1617
14832,USW00014765,20060818,PGTM,1410
14833,USW00014765,20060818,WDF2,200
14834,USW00014765,20060818,WDF5,170
14835,USW00014765,20060818,WESD,0
14836,USW00014765,20060818,WSF2,67
14837,USW00014765,20060818,WSF5,80
14838,USW00014765,20060818,WT01,1
14839,USW00014765,20060818,WT02,1
14840,USW00014765,20060818,WT13,1
14841,USW00014765,20060818,WT16,1
14842,USW00014765,20060819,TMAX,289
14843,USW00014765,20060819,TMIN,156
14844,USW00014765,20060819,PRCP,20
14845,USW00014765,20060819,SNOW,0
14846,USW00014765,20060819,SNWD,0
14847,USW00014765,20060819,AWND,32
14848,USW00014765,20060819,FMTM,1439
14849,USW00014765,20060819,PGTM,1438
14850,USW00014765,20060819,WDF2,220
14851,USW00014765,20060819,WDF5,220
14852,USW00014765,20060819,WESD,0
14853,USW00014765,20060819,WSF2,80
14854,USW00014765,20060819,WSF5,98
14855,USW00014765,20060819,WT16,1
14856,USW00014765,20060820,TMAX,306
14857,USW00014765,20060820,TMIN,200
14858,USW00014765,20060820,PRCP,170
14859,USW00014765,20060820,SNOW,0
14860,USW00014765,20060820,SNWD,0
14861,USW00014765,20060820,AWND,37
14862,USW00014765,20060820,FMTM,1405
14863,USW00014765,20060820,PGTM,1405
14864,USW00014765,20060820,WDF2,260
14865,USW00014765,20060820,WDF5,250
14866,USW00014765,20060820,WESD,0
14867,USW00014765,20060820,WSF2,98
14868,USW00014765,20060820,WSF5,116
14869,USW00014765,20060820,WT01,1
14870,USW00014765,20060820,WT03,1
14871,USW00014765,20060820,WT08,1
14872,USW00014765,20060820,WT14,1
14873,USW00014765,20060820,WT16,1
14874,USW00014765,20060821,TMAX,244
14875,USW00014765,20060821,TMIN,178
14876,USW00014765,20060821,PRCP,0
14877,USW00014765,20060821,SNOW,0
14878,USW00014765,20060821,SNWD,0
14879,USW00014765,20060821,AWND,30
14880,USW00014765,20060821,FMTM,1312
14881,USW00014765,20060821,PGTM,1223
14882,USW00014765,20060821,WDF2,300
14883,USW00014765,20060821,WDF5,330
14884,USW00014765,20060821,WESD,0
14885,USW00014765,20060821,WSF2,72
14886,USW00014765,20060821,WSF5,98
14887,USW00014765,20060821,WT01,1
14888,USW00014765,20060821,WT13,1
14889,USW00014765,20060822,TMAX,289
14890,USW00014765,20060822,TMIN,161
14891,USW00014765,20060822,PRCP,0
14892,USW00014765,20060822,SNOW,0
14893,USW00014765,20060822,SNWD,0
14894,USW00014765,20060822,AWND,29
14895,USW00014765,20060822,FMTM,1613
14896,USW00014765,20060822,PGTM,1234
14897,USW00014765,20060822,WDF2,300
14898,USW00014765,20060822,WDF5,300
14899,USW00014765,20060822,WESD,0
14900,USW00014765,20060822,WSF2,67
14901,USW00014765,20060822,WSF5,94
14902,USW00014765,20060823,TMAX,294
14903,USW00014765,20060823,TMIN,172
14904,USW00014765,20060823,PRCP,0
14905,USW00014765,20060823,SNOW,0
14906,USW00014765,20060823,SNWD,0
14907,USW00014765,20060823,AWND,22
14908,USW00014765,20060823,FMTM,1746
14909,USW00014765,20060823,PGTM,1806
14910,USW00014765,20060823,WDF2,40
14911,USW00014765,20060823,WDF5,40
14912,USW00014765,20060823,WESD,0
14913,USW00014765,20060823,WSF2,72
14914,USW00014765,20060823,WSF5,80
14915,USW00014765,20060824,TMAX,256
14916,USW00014765,20060824,TMIN,167
14917,USW00014765,20060824,PRCP,0
14918,USW00014765,20060824,SNOW,0
14919,USW00014765,20060824,SNWD,0
14920,USW00014765,20060824,AWND,23
14921,USW00014765,20060824,FMTM,1706
14922,USW00014765,20060824,PGTM,818
14923,USW00014765,20060824,WDF2,180
14924,USW00014765,20060824,WDF5,50
14925,USW00014765,20060824,WESD,0
14926,USW00014765,20060824,WSF2,54
14927,USW00014765,20060824,WSF5,72
14928,USW00014765,20060824,WT16,1
14929,USW00014765,20060825,TMAX,211
14930,USW00014765,20060825,TMIN,161
14931,USW00014765,20060825,PRCP,132
14932,USW00014765,20060825,SNOW,0
14933,USW00014765,20060825,SNWD,0
14934,USW00014765,20060825,AWND,30
14935,USW00014765,20060825,FMTM,1254
14936,USW00014765,20060825,PGTM,1322
14937,USW00014765,20060825,WDF2,60
14938,USW00014765,20060825,WDF5,90
14939,USW00014765,20060825,WESD,0
14940,USW00014765,20060825,WSF2,58
14941,USW00014765,20060825,WSF5,67
14942,USW00014765,20060825,WT01,1
14943,USW00014765,20060825,WT13,1
14944,USW00014765,20060825,WT16,1
14945,USW00014765,20060826,TMAX,233
14946,USW00014765,20060826,TMIN,156
14947,USW00014765,20060826,PRCP,3
14948,USW00014765,20060826,SNOW,0
14949,USW00014765,20060826,SNWD,0
14950,USW00014765,20060826,AWND,31
14951,USW00014765,20060826,FMTM,1511
14952,USW00014765,20060826,PGTM,1506
14953,USW00014765,20060826,WDF2,180
14954,USW00014765,20060826,WDF5,190
14955,USW00014765,20060826,WESD,0
14956,USW00014765,20060826,WSF2,67
14957,USW00014765,20060826,WSF5,76
14958,USW00014765,20060826,WT16,1
14959,USW00014765,20060827,TMAX,189
14960,USW00014765,20060827,TMIN,139
14961,USW00014765,20060827,PRCP,56
14962,USW00014765,20060827,SNOW,0
14963,USW00014765,20060827,SNWD,0
14964,USW00014765,20060827,AWND,31
14965,USW00014765,20060827,FMTM,2031
14966,USW00014765,20060827,PGTM,936
14967,USW00014765,20060827,WDF2,150
14968,USW00014765,20060827,WDF5,150
14969,USW00014765,20060827,WESD,0
14970,USW00014765,20060827,WSF2,63
14971,USW00014765,20060827,WSF5,80
14972,USW00014765,20060827,WT01,1
14973,USW00014765,20060827,WT08,1
14974,USW00014765,20060827,WT13,1
14975,USW00014765,20060827,WT16,1
14976,USW00014765,20060828,TMAX,200
14977,USW00014765,20060828,TMIN,161
14978,USW00014765,20060828,PRCP,211
14979,USW00014765,20060828,SNOW,0
14980,USW00014765,20060828,SNWD,0
14981,USW00014765,20060828,AWND,33
14982,USW00014765,20060828,FMTM,2231
14983,USW00014765,20060828,PGTM,2137
14984,USW00014765,20060828,WDF2,40
14985,USW00014765,20060828,WDF5,40
14986,USW00014765,20060828,WESD,0
14987,USW00014765,20060828,WSF2,67
14988,USW00014765,20060828,WSF5,80
14989,USW00014765,20060828,WT01,1
14990,USW00014765,20060828,WT02,1
14991,USW00014765,20060828,WT14,1
14992,USW00014765,20060828,WT16,1
14993,USW00014765,20060829,TMAX,178
14994,USW00014765,20060829,TMIN,161
14995,USW00014765,20060829,PRCP,20
14996,USW00014765,20060829,SNOW,0
14997,USW00014765,20060829,SNWD,0
14998,USW00014765,20060829,AWND,47
14999,USW00014765,20060829,FMTM,1040
15000,USW00014765,20060829,PGTM,724
15001,USW00014765,20060829,WDF2,30
15002,USW00014765,20060829,WDF5,30
15003,USW00014765,20060829,WESD,0
15004,USW00014765,20060829,WSF2,72
15005,USW00014765,20060829,WSF5,89
15006,USW00014765,20060829,WT01,1
15007,USW00014765,20060829,WT13,1
15008,USW00014765,20060829,WT14,1
15009,USW00014765,20060829,WT16,1
15010,USW00014765,20060830,TMAX,250
15011,USW00014765,20060830,TMIN,167
15012,USW00014765,20060830,PRCP,0
15013,USW00014765,20060830,SNOW,0
15014,USW00014765,20060830,SNWD,0
15015,USW00014765,20060830,AWND,31
15016,USW00014765,20060830,FMTM,2334
15017,USW00014765,20060830,PGTM,2333
15018,USW00014765,20060830,WDF2,20
15019,USW00014765,20060830,WDF5,20
15020,USW00014765,20060830,WESD,0
15021,USW00014765,20060830,WSF2,80
15022,USW00014765,20060830,WSF5,103
15023,USW00014765,20060830,WT01,1
15024,USW00014765,20060830,WT13,1
15025,USW00014765,20060830,WT16,1
15026,USW00014765,20060831,TMAX,233
15027,USW00014765,20060831,TMIN,128
15028,USW00014765,20060831,PRCP,0
15029,USW00014765,20060831,SNOW,0
15030,USW00014765,20060831,SNWD,0
15031,USW00014765,20060831,AWND,30
15032,USW00014765,20060831,FMTM,2355
15033,USW00014765,20060831,PGTM,10
15034,USW00014765,20060831,WDF2,10
15035,USW00014765,20060831,WDF5,10
15036,USW00014765,20060831,WESD,0
15037,USW00014765,20060831,WSF2,76
15038,USW00014765,20060831,WSF5,98
15039,USW00014765,20060901,TMAX,222
15040,USW00014765,20060901,TMIN,133
15041,USW00014765,20060901,PRCP,0
15042,USW00014765,20060901,SNOW,0
15043,USW00014765,20060901,SNWD,0
15044,USW00014765,20060901,AWND,41
15045,USW00014765,20060901,FMTM,1344
15046,USW00014765,20060901,PGTM,2231
15047,USW00014765,20060901,WDF2,90
15048,USW00014765,20060901,WDF5,50
15049,USW00014765,20060901,WESD,0
15050,USW00014765,20060901,WSF2,72
15051,USW00014765,20060901,WSF5,94
15052,USW00014765,20060902,TMAX,211
15053,USW00014765,20060902,TMIN,161
15054,USW00014765,20060902,PRCP,10
15055,USW00014765,20060902,SNOW,0
15056,USW00014765,20060902,SNWD,0
15057,USW00014765,20060902,AWND,63
15058,USW00014765,20060902,FMTM,1544
15059,USW00014765,20060902,PGTM,1249
15060,USW00014765,20060902,WDF2,80
15061,USW00014765,20060902,WDF5,90
15062,USW00014765,20060902,WESD,0
15063,USW00014765,20060902,WSF2,107
15064,USW00014765,20060902,WSF5,134
15065,USW00014765,20060902,WT01,1
15066,USW00014765,20060902,WT13,1
15067,USW00014765,20060902,WT14,1
15068,USW00014765,20060902,WT16,1
15069,USW00014765,20060903,TMAX,217
15070,USW00014765,20060903,TMIN,161
15071,USW00014765,20060903,PRCP,117
15072,USW00014765,20060903,SNOW,0
15073,USW00014765,20060903,SNWD,0
15074,USW00014765,20060903,AWND,35
15075,USW00014765,20060903,FMTM,650
15076,USW00014765,20060903,PGTM,714
15077,USW00014765,20060903,WDF2,120
15078,USW00014765,20060903,WDF5,100
15079,USW00014765,20060903,WESD,0
15080,USW00014765,20060903,WSF2,72
15081,USW00014765,20060903,WSF5,94
15082,USW00014765,20060903,WT01,1
15083,USW00014765,20060903,WT13,1
15084,USW00014765,20060903,WT14,1
15085,USW00014765,20060903,WT16,1
15086,USW00014765,20060904,TMAX,239
15087,USW00014765,20060904,TMIN,144
15088,USW00014765,20060904,PRCP,0
15089,USW00014765,20060904,SNOW,0
15090,USW00014765,20060904,SNWD,0
15091,USW00014765,20060904,AWND,38
15092,USW00014765,20060904,FMTM,1430
15093,USW00014765,20060904,PGTM,1330
15094,USW00014765,20060904,WDF2,280
15095,USW00014765,20060904,WDF5,280
15096,USW00014765,20060904,WESD,0
15097,USW00014765,20060904,WSF2,72
15098,USW00014765,20060904,WSF5,98
15099,USW00014765,20060905,TMAX,233
15100,USW00014765,20060905,TMIN,139
15101,USW00014765,20060905,PRCP,69
15102,USW00014765,20060905,SNOW,0
15103,USW00014765,20060905,SNWD,0
15104,USW00014765,20060905,AWND,23
15105,USW00014765,20060905,FMTM,1614
15106,USW00014765,20060905,PGTM,819
15107,USW00014765,20060905,WDF2,270
15108,USW00014765,20060905,WDF5,10
15109,USW00014765,20060905,WESD,0
15110,USW00014765,20060905,WSF2,45
15111,USW00014765,20060905,WSF5,58
15112,USW00014765,20060905,WT01,1
15113,USW00014765,20060905,WT13,1
15114,USW00014765,20060905,WT16,1
15115,USW00014765,20060906,TMAX,239
15116,USW00014765,20060906,TMIN,161
15117,USW00014765,20060906,PRCP,5
15118,USW00014765,20060906,SNOW,0
15119,USW00014765,20060906,SNWD,0
15120,USW00014765,20060906,AWND,21
15121,USW00014765,20060906,FMTM,1515
